Gene_Id,Gene_Symbol,Gene_Description,Disease_Id,DiseaseName,PsychiatricDisorder,diseaseId,name,type,diseaseClassMSH,diseaseClassNameMSH,hpoClassId,hpoClassName,doClassId,doClassName,umlsSemanticTypeId,umlsSemanticTypeName,Approved symbol,HGNC ID,Approved name,NCBI gene ID,Ensembl gene ID,GENE,TARGET_NAME,TARGET_CLASS,SWISSPROT,ACT_VALUE,ACT_TYPE,ACT_SOURCE
128,ADH5,"alcohol dehydrogenase 5 (class III), chi polypeptide",C0001973,"alcoholic intoxication, chronic",Alcohol use disorders,C0001973,"Alcoholic Intoxication, Chronic",disease,F03;C25,Mental Disorders; Substance-Related Disorders,0,0,DOID:150,disease of mental health,T048,Mental or Behavioral Dysfunction,ADH5,HGNC:253,"alcohol dehydrogenase 5 (class III), chi polypeptide",128,ENSG00000197894,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
130,ADH6,alcohol dehydrogenase 6 (class V),C0001973,"alcoholic intoxication, chronic",Alcohol use disorders,C0001973,"Alcoholic Intoxication, Chronic",disease,F03;C25,Mental Disorders; Substance-Related Disorders,0,0,DOID:150,disease of mental health,T048,Mental or Behavioral Dysfunction,ADH6,HGNC:255,alcohol dehydrogenase 6 (class V),130,ENSG00000172955,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
131,ADH7,"alcohol dehydrogenase 7 (class IV), mu or sigma polypeptide",C0001973,"alcoholic intoxication, chronic",Alcohol use disorders,C0001973,"Alcoholic Intoxication, Chronic",disease,F03;C25,Mental Disorders; Substance-Related Disorders,0,0,DOID:150,disease of mental health,T048,Mental or Behavioral Dysfunction,ADH7,HGNC:256,"alcohol dehydrogenase 7 (class IV), mu or sigma polypeptide",131,ENSG00000196344,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
150,ADRA2A,adrenoceptor alpha 2A,C0001973,"alcoholic intoxication, chronic",Alcohol use disorders,C0001973,"Alcoholic Intoxication, Chronic",disease,F03;C25,Mental Disorders; Substance-Related Disorders,0,0,DOID:150,disease of mental health,T048,Mental or Behavioral Dysfunction,ADRA2A,HGNC:281,adrenoceptor alpha 2A,150,ENSG00000150594,ADRA2A,Alpha-2A adrenergic receptor,GPCR,ADA2A_HUMAN,6.3,IC50,WOMBAT-PK
26523,AGO1,argonaute RISC catalytic component 1,C0001973,"alcoholic intoxication, chronic",Alcohol use disorders,C0001973,"Alcoholic Intoxication, Chronic",disease,F03;C25,Mental Disorders; Substance-Related Disorders,0,0,DOID:150,disease of mental health,T048,Mental or Behavioral Dysfunction,AGO1,HGNC:3262,argonaute RISC component 1,26523,ENSG00000092847,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
27161,AGO2,argonaute RISC catalytic component 2,C0001973,"alcoholic intoxication, chronic",Alcohol use disorders,C0001973,"Alcoholic Intoxication, Chronic",disease,F03;C25,Mental Disorders; Substance-Related Disorders,0,0,DOID:150,disease of mental health,T048,Mental or Behavioral Dysfunction,AGO2,HGNC:3263,argonaute RISC catalytic component 2,27161,ENSG00000123908,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
10327,AKR1A1,"aldo-keto reductase family 1, member A1 (aldehyde reductase)",C0001973,"alcoholic intoxication, chronic",Alcohol use disorders,C0001973,"Alcoholic Intoxication, Chronic",disease,F03;C25,Mental Disorders; Substance-Related Disorders,0,0,DOID:150,disease of mental health,T048,Mental or Behavioral Dysfunction,AKR1A1,HGNC:380,aldo-keto reductase family 1 member A1,10327,ENSG00000117448,AKR1A1,Alcohol dehydrogenase [NADP(+)],Enzyme,AK1A1_HUMAN,5.59,IC50,CHEMBL
8644,AKR1C3,"aldo-keto reductase family 1, member C3",C0001973,"alcoholic intoxication, chronic",Alcohol use disorders,C0001973,"Alcoholic Intoxication, Chronic",disease,F03;C25,Mental Disorders; Substance-Related Disorders,0,0,DOID:150,disease of mental health,T048,Mental or Behavioral Dysfunction,AKR1C3,HGNC:386,aldo-keto reductase family 1 member C3,8644,ENSG00000196139,AKR1C3,Aldo-keto reductase family 1 member C3,Enzyme,AK1C3_HUMAN,5.59,IC50,CHEMBL
1109,AKR1C4,"aldo-keto reductase family 1, member C4",C0001973,"alcoholic intoxication, chronic",Alcohol use disorders,C0001973,"Alcoholic Intoxication, Chronic",disease,F03;C25,Mental Disorders; Substance-Related Disorders,0,0,DOID:150,disease of mental health,T048,Mental or Behavioral Dysfunction,AKR1C4,HGNC:387,aldo-keto reductase family 1 member C4,1109,ENSG00000198610,AKR1C4,Aldo-keto reductase family 1 member C4,Enzyme,AK1C4_HUMAN,4.27,IC50,CHEMBL
216,ALDH1A1,"aldehyde dehydrogenase 1 family, member A1",C0001973,"alcoholic intoxication, chronic",Alcohol use disorders,C0001973,"Alcoholic Intoxication, Chronic",disease,F03;C25,Mental Disorders; Substance-Related Disorders,0,0,DOID:150,disease of mental health,T048,Mental or Behavioral Dysfunction,ALDH1A1,HGNC:402,aldehyde dehydrogenase 1 family member A1,216,ENSG00000165092,ALDH1A1,Retinal dehydrogenase 1,Enzyme,AL1A1_HUMAN,0,0,WOMBAT-PK
217,ALDH2,aldehyde dehydrogenase 2 family (mitochondrial),C0001973,"alcoholic intoxication, chronic",Alcohol use disorders,C0001973,"Alcoholic Intoxication, Chronic",disease,F03;C25,Mental Disorders; Substance-Related Disorders,0,0,DOID:150,disease of mental health,T048,Mental or Behavioral Dysfunction,ALDH2,HGNC:404,aldehyde dehydrogenase 2 family member,217,ENSG00000111275,ALDH2,"Aldehyde dehydrogenase, mitochondrial",Enzyme,ALDH2_HUMAN,0,0,WOMBAT-PK
222,ALDH3B2,"aldehyde dehydrogenase 3 family, member B2",C0001973,"alcoholic intoxication, chronic",Alcohol use disorders,C0001973,"Alcoholic Intoxication, Chronic",disease,F03;C25,Mental Disorders; Substance-Related Disorders,0,0,DOID:150,disease of mental health,T048,Mental or Behavioral Dysfunction,ALDH3B2,HGNC:411,aldehyde dehydrogenase 3 family member B2,222,ENSG00000132746,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
238,ALK,anaplastic lymphoma receptor tyrosine kinase,C0001973,"alcoholic intoxication, chronic",Alcohol use disorders,C0001973,"Alcoholic Intoxication, Chronic",disease,F03;C25,Mental Disorders; Substance-Related Disorders,0,0,DOID:150,disease of mental health,T048,Mental or Behavioral Dysfunction,ALK,HGNC:427,ALK receptor tyrosine kinase,238,ENSG00000171094,ALK,ALK tyrosine kinase receptor,Kinase,ALK_HUMAN,5.92,Kd,CHEMBL
64682,ANAPC1,anaphase promoting complex subunit 1,C0001973,"alcoholic intoxication, chronic",Alcohol use disorders,C0001973,"Alcoholic Intoxication, Chronic",disease,F03;C25,Mental Disorders; Substance-Related Disorders,0,0,DOID:150,disease of mental health,T048,Mental or Behavioral Dysfunction,ANAPC1,HGNC:19988,anaphase promoting complex subunit 1,64682,ENSG00000153107,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
255239,ANKK1,ankyrin repeat and kinase domain containing 1,C0001973,"alcoholic intoxication, chronic",Alcohol use disorders,C0001973,"Alcoholic Intoxication, Chronic",disease,F03;C25,Mental Disorders; Substance-Related Disorders,0,0,DOID:150,disease of mental health,T048,Mental or Behavioral Dysfunction,ANKK1,HGNC:21027,ankyrin repeat and kinase domain containing 1,255239,ENSG00000170209,ANKK1,Ankyrin repeat and protein kinase domain-containing protein 1,Kinase,ANKK1_HUMAN,6.51,Kd,CHEMBL
56311,ANKRD7,ankyrin repeat domain 7,C0001973,"alcoholic intoxication, chronic",Alcohol use disorders,C0001973,"Alcoholic Intoxication, Chronic",disease,F03;C25,Mental Disorders; Substance-Related Disorders,0,0,DOID:150,disease of mental health,T048,Mental or Behavioral Dysfunction,ANKRD7,HGNC:18588,ankyrin repeat domain 7,56311,ENSG00000106013,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
348,APOE,apolipoprotein E,C0001973,"alcoholic intoxication, chronic",Alcohol use disorders,C0001973,"Alcoholic Intoxication, Chronic",disease,F03;C25,Mental Disorders; Substance-Related Disorders,0,0,DOID:150,disease of mental health,T048,Mental or Behavioral Dysfunction,APOE,HGNC:613,apolipoprotein E,348,ENSG00000130203,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
367,AR,androgen receptor,C0001973,"alcoholic intoxication, chronic",Alcohol use disorders,C0001973,"Alcoholic Intoxication, Chronic",disease,F03;C25,Mental Disorders; Substance-Related Disorders,0,0,DOID:150,disease of mental health,T048,Mental or Behavioral Dysfunction,AR,HGNC:644,androgen receptor,367,ENSG00000169083,AR,Androgen receptor,Nuclear hormone receptor,ANDR_HUMAN,0,0,WOMBAT-PK
23237,ARC,activity-regulated cytoskeleton-associated protein,C0001973,"alcoholic intoxication, chronic",Alcohol use disorders,C0001973,"Alcoholic Intoxication, Chronic",disease,F03;C25,Mental Disorders; Substance-Related Disorders,0,0,DOID:150,disease of mental health,T048,Mental or Behavioral Dysfunction,ARC,HGNC:648,activity regulated cytoskeleton associated protein,23237,ENSG00000198576,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
410,ARSA,arylsulfatase A,C0001973,"alcoholic intoxication, chronic",Alcohol use disorders,C0001973,"Alcoholic Intoxication, Chronic",disease,F03;C25,Mental Disorders; Substance-Related Disorders,0,0,DOID:150,disease of mental health,T048,Mental or Behavioral Dysfunction,ARSA,HGNC:713,arylsulfatase A,410,ENSG00000100299,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
460,ASTN1,astrotactin 1,C0001973,"alcoholic intoxication, chronic",Alcohol use disorders,C0001973,"Alcoholic Intoxication, Chronic",disease,F03;C25,Mental Disorders; Substance-Related Disorders,0,0,DOID:150,disease of mental health,T048,Mental or Behavioral Dysfunction,ASTN1,HGNC:773,astrotactin 1,460,ENSG00000152092,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
9531,BAG3,BCL2-associated athanogene 3,C0001973,"alcoholic intoxication, chronic",Alcohol use disorders,C0001973,"Alcoholic Intoxication, Chronic",disease,F03;C25,Mental Disorders; Substance-Related Disorders,0,0,DOID:150,disease of mental health,T048,Mental or Behavioral Dysfunction,BAG3,HGNC:939,BAG cochaperone 3,9531,ENSG00000151929,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
627,BDNF,brain-derived neurotrophic factor,C0001973,"alcoholic intoxication, chronic",Alcohol use disorders,C0001973,"Alcoholic Intoxication, Chronic",disease,F03;C25,Mental Disorders; Substance-Related Disorders,0,0,DOID:150,disease of mental health,T048,Mental or Behavioral Dysfunction,BDNF,HGNC:1033,brain derived neurotrophic factor,627,ENSG00000176697,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
635,BHMT,betaine--homocysteine S-methyltransferase,C0001973,"alcoholic intoxication, chronic",Alcohol use disorders,C0001973,"Alcoholic Intoxication, Chronic",disease,F03;C25,Mental Disorders; Substance-Related Disorders,0,0,DOID:150,disease of mental health,T048,Mental or Behavioral Dysfunction,BHMT,HGNC:1047,betaine--homocysteine S-methyltransferase,635,ENSG00000145692,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
400359,C15orf53,chromosome 15 open reading frame 53,C0001973,"alcoholic intoxication, chronic",Alcohol use disorders,C0001973,"Alcoholic Intoxication, Chronic",disease,F03;C25,Mental Disorders; Substance-Related Disorders,0,0,DOID:150,disease of mental health,T048,Mental or Behavioral Dysfunction,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
10438,C1D,C1D nuclear receptor corepressor,C0001973,"alcoholic intoxication, chronic",Alcohol use disorders,C0001973,"Alcoholic Intoxication, Chronic",disease,F03;C25,Mental Disorders; Substance-Related Disorders,0,0,DOID:150,disease of mental health,T048,Mental or Behavioral Dysfunction,C1D,HGNC:29911,C1D nuclear receptor corepressor,10438,ENSG00000197223,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
796,CALCA,calcitonin-related polypeptide alpha,C0001973,"alcoholic intoxication, chronic",Alcohol use disorders,C0001973,"Alcoholic Intoxication, Chronic",disease,F03;C25,Mental Disorders; Substance-Related Disorders,0,0,DOID:150,disease of mental health,T048,Mental or Behavioral Dysfunction,CALCA,HGNC:1437,calcitonin related polypeptide alpha,796,ENSG00000110680,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
815,CAMK2A,calcium/calmodulin-dependent protein kinase II alpha,C0001973,"alcoholic intoxication, chronic",Alcohol use disorders,C0001973,"Alcoholic Intoxication, Chronic",disease,F03;C25,Mental Disorders; Substance-Related Disorders,0,0,DOID:150,disease of mental health,T048,Mental or Behavioral Dysfunction,CAMK2A,HGNC:1460,calcium/calmodulin dependent protein kinase II alpha,815,ENSG00000070808,CAMK2A,Calcium/calmodulin-dependent protein kinase type II subunit alpha,Kinase,KCC2A_HUMAN,7.1,Kd,CHEMBL
814,CAMK4,calcium/calmodulin-dependent protein kinase IV,C0001973,"alcoholic intoxication, chronic",Alcohol use disorders,C0001973,"Alcoholic Intoxication, Chronic",disease,F03;C25,Mental Disorders; Substance-Related Disorders,0,0,DOID:150,disease of mental health,T048,Mental or Behavioral Dysfunction,CAMK4,HGNC:1464,calcium/calmodulin dependent protein kinase IV,814,ENSG00000152495,CAMK4,Calcium/calmodulin-dependent protein kinase type IV,Kinase,KCC4_HUMAN,6.05,Kd,CHEMBL
833,CARS,cysteinyl-tRNA synthetase,C0001973,"alcoholic intoxication, chronic",Alcohol use disorders,C0001973,"Alcoholic Intoxication, Chronic",disease,F03;C25,Mental Disorders; Substance-Related Disorders,0,0,DOID:150,disease of mental health,T048,Mental or Behavioral Dysfunction,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
9607,CARTPT,CART prepropeptide,C0001973,"alcoholic intoxication, chronic",Alcohol use disorders,C0001973,"Alcoholic Intoxication, Chronic",disease,F03;C25,Mental Disorders; Substance-Related Disorders,0,0,DOID:150,disease of mental health,T048,Mental or Behavioral Dysfunction,CARTPT,HGNC:24323,CART prepropeptide,9607,ENSG00000164326,CARTPT,Cocaine- and amphetamine-regulated transcript protein,Transcription factor,CART_HUMAN,0,0,WOMBAT-PK
113201,CASC4,cancer susceptibility candidate 4,C0001973,"alcoholic intoxication, chronic",Alcohol use disorders,C0001973,"Alcoholic Intoxication, Chronic",disease,F03;C25,Mental Disorders; Substance-Related Disorders,0,0,DOID:150,disease of mental health,T048,Mental or Behavioral Dysfunction,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
847,CAT,catalase,C0001973,"alcoholic intoxication, chronic",Alcohol use disorders,C0001973,"Alcoholic Intoxication, Chronic",disease,F03;C25,Mental Disorders; Substance-Related Disorders,0,0,DOID:150,disease of mental health,T048,Mental or Behavioral Dysfunction,CAT,HGNC:1516,catalase,847,ENSG00000121691,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
885,CCK,cholecystokinin,C0001973,"alcoholic intoxication, chronic",Alcohol use disorders,C0001973,"Alcoholic Intoxication, Chronic",disease,F03;C25,Mental Disorders; Substance-Related Disorders,0,0,DOID:150,disease of mental health,T048,Mental or Behavioral Dysfunction,CCK,HGNC:1569,cholecystokinin,885,ENSG00000187094,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
886,CCKAR,cholecystokinin A receptor,C0001973,"alcoholic intoxication, chronic",Alcohol use disorders,C0001973,"Alcoholic Intoxication, Chronic",disease,F03;C25,Mental Disorders; Substance-Related Disorders,0,0,DOID:150,disease of mental health,T048,Mental or Behavioral Dysfunction,CCKAR,HGNC:1570,cholecystokinin A receptor,886,ENSG00000163394,CCKAR,Cholecystokinin receptor type A,GPCR,CCKAR_HUMAN,0,0,DRUGBANK
1008,CDH10,"cadherin 10, type 2 (T2-cadherin)",C0001973,"alcoholic intoxication, chronic",Alcohol use disorders,C0001973,"Alcoholic Intoxication, Chronic",disease,F03;C25,Mental Disorders; Substance-Related Disorders,0,0,DOID:150,disease of mental health,T048,Mental or Behavioral Dysfunction,CDH10,HGNC:1749,cadherin 10,1008,ENSG00000040731,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1009,CDH11,"cadherin 11, type 2, OB-cadherin (osteoblast)",C0001973,"alcoholic intoxication, chronic",Alcohol use disorders,C0001973,"Alcoholic Intoxication, Chronic",disease,F03;C25,Mental Disorders; Substance-Related Disorders,0,0,DOID:150,disease of mental health,T048,Mental or Behavioral Dysfunction,CDH11,HGNC:1750,cadherin 11,1009,ENSG00000140937,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1010,CDH12,"cadherin 12, type 2 (N-cadherin 2)",C0001973,"alcoholic intoxication, chronic",Alcohol use disorders,C0001973,"Alcoholic Intoxication, Chronic",disease,F03;C25,Mental Disorders; Substance-Related Disorders,0,0,DOID:150,disease of mental health,T048,Mental or Behavioral Dysfunction,CDH12,HGNC:1751,cadherin 12,1010,ENSG00000154162,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1012,CDH13,cadherin 13,C0001973,"alcoholic intoxication, chronic",Alcohol use disorders,C0001973,"Alcoholic Intoxication, Chronic",disease,F03;C25,Mental Disorders; Substance-Related Disorders,0,0,DOID:150,disease of mental health,T048,Mental or Behavioral Dysfunction,CDH13,HGNC:1753,cadherin 13,1012,ENSG00000140945,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1013,CDH15,"cadherin 15, type 1, M-cadherin (myotubule)",C0001973,"alcoholic intoxication, chronic",Alcohol use disorders,C0001973,"Alcoholic Intoxication, Chronic",disease,F03;C25,Mental Disorders; Substance-Related Disorders,0,0,DOID:150,disease of mental health,T048,Mental or Behavioral Dysfunction,CDH15,HGNC:1754,cadherin 15,1013,ENSG00000129910,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1016,CDH18,"cadherin 18, type 2",C0001973,"alcoholic intoxication, chronic",Alcohol use disorders,C0001973,"Alcoholic Intoxication, Chronic",disease,F03;C25,Mental Disorders; Substance-Related Disorders,0,0,DOID:150,disease of mental health,T048,Mental or Behavioral Dysfunction,CDH18,HGNC:1757,cadherin 18,1016,ENSG00000145526,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1003,CDH5,"cadherin 5, type 2 (vascular endothelium)",C0001973,"alcoholic intoxication, chronic",Alcohol use disorders,C0001973,"Alcoholic Intoxication, Chronic",disease,F03;C25,Mental Disorders; Substance-Related Disorders,0,0,DOID:150,disease of mental health,T048,Mental or Behavioral Dysfunction,CDH5,HGNC:1764,cadherin 5,1003,ENSG00000179776,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1006,CDH8,"cadherin 8, type 2",C0001973,"alcoholic intoxication, chronic",Alcohol use disorders,C0001973,"Alcoholic Intoxication, Chronic",disease,F03;C25,Mental Disorders; Substance-Related Disorders,0,0,DOID:150,disease of mental health,T048,Mental or Behavioral Dysfunction,CDH8,HGNC:1767,cadherin 8,1006,ENSG00000150394,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1007,CDH9,"cadherin 9, type 2 (T1-cadherin)",C0001973,"alcoholic intoxication, chronic",Alcohol use disorders,C0001973,"Alcoholic Intoxication, Chronic",disease,F03;C25,Mental Disorders; Substance-Related Disorders,0,0,DOID:150,disease of mental health,T048,Mental or Behavioral Dysfunction,CDH9,HGNC:1768,cadherin 9,1007,ENSG00000113100,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1080,CFTR,"cystic fibrosis transmembrane conductance regulator (ATP-binding cassette sub-family C, member 7)",C0001973,"alcoholic intoxication, chronic",Alcohol use disorders,C0001973,"Alcoholic Intoxication, Chronic",disease,F03;C25,Mental Disorders; Substance-Related Disorders,0,0,DOID:150,disease of mental health,T048,Mental or Behavioral Dysfunction,CFTR,HGNC:1884,CF transmembrane conductance regulator,1080,ENSG00000001626,CFTR,Cystic fibrosis transmembrane conductance regulator,Ion channel,CFTR_HUMAN,8.4,Ki,IUPHAR
1129,CHRM2,"cholinergic receptor, muscarinic 2",C0001973,"alcoholic intoxication, chronic",Alcohol use disorders,C0001973,"Alcoholic Intoxication, Chronic",disease,F03;C25,Mental Disorders; Substance-Related Disorders,0,0,DOID:150,disease of mental health,T048,Mental or Behavioral Dysfunction,CHRM2,HGNC:1951,cholinergic receptor muscarinic 2,1129,ENSG00000181072,CHRM2,Muscarinic acetylcholine receptor M2,GPCR,ACM2_HUMAN,5.900000095,Ki,IUPHAR
1136,CHRNA3,"cholinergic receptor, nicotinic, alpha 3 (neuronal)",C0001973,"alcoholic intoxication, chronic",Alcohol use disorders,C0001973,"Alcoholic Intoxication, Chronic",disease,F03;C25,Mental Disorders; Substance-Related Disorders,0,0,DOID:150,disease of mental health,T048,Mental or Behavioral Dysfunction,CHRNA3,HGNC:1957,cholinergic receptor nicotinic alpha 3 subunit,1136,ENSG00000080644,CHRNA3,Neuronal acetylcholine receptor subunit alpha-3,Ion channel,ACHA3_HUMAN,4.17,Ki,CHEMBL
1137,CHRNA4,"cholinergic receptor, nicotinic, alpha 4 (neuronal)",C0001973,"alcoholic intoxication, chronic",Alcohol use disorders,C0001973,"Alcoholic Intoxication, Chronic",disease,F03;C25,Mental Disorders; Substance-Related Disorders,0,0,DOID:150,disease of mental health,T048,Mental or Behavioral Dysfunction,CHRNA4,HGNC:1958,cholinergic receptor nicotinic alpha 4 subunit,1137,ENSG00000101204,CHRNA4,Neuronal acetylcholine receptor subunit alpha-4,Ion channel,ACHA4_HUMAN,4.039999962,IC50,IUPHAR
1138,CHRNA5,"cholinergic receptor, nicotinic, alpha 5 (neuronal)",C0001973,"alcoholic intoxication, chronic",Alcohol use disorders,C0001973,"Alcoholic Intoxication, Chronic",disease,F03;C25,Mental Disorders; Substance-Related Disorders,0,0,DOID:150,disease of mental health,T048,Mental or Behavioral Dysfunction,CHRNA5,HGNC:1959,cholinergic receptor nicotinic alpha 5 subunit,1138,ENSG00000169684,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1142,CHRNB3,"cholinergic receptor, nicotinic, beta 3 (neuronal)",C0001973,"alcoholic intoxication, chronic",Alcohol use disorders,C0001973,"Alcoholic Intoxication, Chronic",disease,F03;C25,Mental Disorders; Substance-Related Disorders,0,0,DOID:150,disease of mental health,T048,Mental or Behavioral Dysfunction,CHRNB3,HGNC:1963,cholinergic receptor nicotinic beta 3 subunit,1142,ENSG00000147432,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
