,Gene_Id,Gene_Symbol,Gene_Description,Disease_Id,DiseaseName,PsychiatricDisorder,type,diseaseClassMSH,diseaseClassNameMSH,doClassId,doClassName,umlsSemanticTypeId,umlsSemanticTypeName,HGNC ID,Ensembl gene ID
109,1136,CHRNA3,"CHOLINERGIC RECEPTOR, NICOTINIC, ALPHA 3 (NEURONAL)",C0001973,"ALCOHOLIC INTOXICATION, CHRONIC",ALCOHOL USE DISORDERS,DISEASE,F03;C25,MENTAL DISORDERS; SUBSTANCE-RELATED DISORDERS,DOID:150,DISEASE OF MENTAL HEALTH,T048,MENTAL OR BEHAVIORAL DYSFUNCTION,HGNC:1957,ENSG00000080644
110,1137,CHRNA4,"CHOLINERGIC RECEPTOR, NICOTINIC, ALPHA 4 (NEURONAL)",C0001973,"ALCOHOLIC INTOXICATION, CHRONIC",ALCOHOL USE DISORDERS,DISEASE,F03;C25,MENTAL DISORDERS; SUBSTANCE-RELATED DISORDERS,DOID:150,DISEASE OF MENTAL HEALTH,T048,MENTAL OR BEHAVIORAL DYSFUNCTION,HGNC:1958,ENSG00000101204
111,1138,CHRNA5,"CHOLINERGIC RECEPTOR, NICOTINIC, ALPHA 5 (NEURONAL)",C0001973,"ALCOHOLIC INTOXICATION, CHRONIC",ALCOHOL USE DISORDERS,DISEASE,F03;C25,MENTAL DISORDERS; SUBSTANCE-RELATED DISORDERS,DOID:150,DISEASE OF MENTAL HEALTH,T048,MENTAL OR BEHAVIORAL DYSFUNCTION,HGNC:1959,ENSG00000169684
112,1142,CHRNB3,"CHOLINERGIC RECEPTOR, NICOTINIC, BETA 3 (NEURONAL)",C0001973,"ALCOHOLIC INTOXICATION, CHRONIC",ALCOHOL USE DISORDERS,DISEASE,F03;C25,MENTAL DISORDERS; SUBSTANCE-RELATED DISORDERS,DOID:150,DISEASE OF MENTAL HEALTH,T048,MENTAL OR BEHAVIORAL DYSFUNCTION,HGNC:1963,ENSG00000147432
113,1143,CHRNB4,"CHOLINERGIC RECEPTOR, NICOTINIC, BETA 4 (NEURONAL)",C0001973,"ALCOHOLIC INTOXICATION, CHRONIC",ALCOHOL USE DISORDERS,DISEASE,F03;C25,MENTAL DISORDERS; SUBSTANCE-RELATED DISORDERS,DOID:150,DISEASE OF MENTAL HEALTH,T048,MENTAL OR BEHAVIORAL DYSFUNCTION,HGNC:1964,ENSG00000117971
114,9575,CLOCK,CLOCK CIRCADIAN REGULATOR,C0001973,"ALCOHOLIC INTOXICATION, CHRONIC",ALCOHOL USE DISORDERS,DISEASE,F03;C25,MENTAL DISORDERS; SUBSTANCE-RELATED DISORDERS,DOID:150,DISEASE OF MENTAL HEALTH,T048,MENTAL OR BEHAVIORAL DYSFUNCTION,HGNC:2082,ENSG00000134852
115,1268,CNR1,CANNABINOID RECEPTOR 1 (BRAIN),C0001973,"ALCOHOLIC INTOXICATION, CHRONIC",ALCOHOL USE DISORDERS,DISEASE,F03;C25,MENTAL DISORDERS; SUBSTANCE-RELATED DISORDERS,DOID:150,DISEASE OF MENTAL HEALTH,T048,MENTAL OR BEHAVIORAL DYSFUNCTION,HGNC:2159,ENSG00000118432
116,1269,CNR2,CANNABINOID RECEPTOR 2 (MACROPHAGE),C0001973,"ALCOHOLIC INTOXICATION, CHRONIC",ALCOHOL USE DISORDERS,DISEASE,F03;C25,MENTAL DISORDERS; SUBSTANCE-RELATED DISORDERS,DOID:150,DISEASE OF MENTAL HEALTH,T048,MENTAL OR BEHAVIORAL DYSFUNCTION,HGNC:2160,ENSG00000188822
117,152330,CNTN4,CONTACTIN 4,C0001973,"ALCOHOLIC INTOXICATION, CHRONIC",ALCOHOL USE DISORDERS,DISEASE,F03;C25,MENTAL DISORDERS; SUBSTANCE-RELATED DISORDERS,DOID:150,DISEASE OF MENTAL HEALTH,T048,MENTAL OR BEHAVIORAL DYSFUNCTION,HGNC:2174,ENSG00000144619
118,27255,CNTN6,CONTACTIN 6,C0001973,"ALCOHOLIC INTOXICATION, CHRONIC",ALCOHOL USE DISORDERS,DISEASE,F03;C25,MENTAL DISORDERS; SUBSTANCE-RELATED DISORDERS,DOID:150,DISEASE OF MENTAL HEALTH,T048,MENTAL OR BEHAVIORAL DYSFUNCTION,HGNC:2176,ENSG00000134115
119,26047,CNTNAP2,CONTACTIN ASSOCIATED PROTEIN-LIKE 2,C0001973,"ALCOHOLIC INTOXICATION, CHRONIC",ALCOHOL USE DISORDERS,DISEASE,F03;C25,MENTAL DISORDERS; SUBSTANCE-RELATED DISORDERS,DOID:150,DISEASE OF MENTAL HEALTH,T048,MENTAL OR BEHAVIORAL DYSFUNCTION,HGNC:13830,ENSG00000174469
120,130749,CPO,CARBOXYPEPTIDASE O,C0001973,"ALCOHOLIC INTOXICATION, CHRONIC",ALCOHOL USE DISORDERS,DISEASE,F03;C25,MENTAL DISORDERS; SUBSTANCE-RELATED DISORDERS,DOID:150,DISEASE OF MENTAL HEALTH,T048,MENTAL OR BEHAVIORAL DYSFUNCTION,HGNC:21011,ENSG00000144410
121,1385,CREB1,CAMP RESPONSIVE ELEMENT BINDING PROTEIN 1,C0001973,"ALCOHOLIC INTOXICATION, CHRONIC",ALCOHOL USE DISORDERS,DISEASE,F03;C25,MENTAL DISORDERS; SUBSTANCE-RELATED DISORDERS,DOID:150,DISEASE OF MENTAL HEALTH,T048,MENTAL OR BEHAVIORAL DYSFUNCTION,HGNC:2345,ENSG00000118260
122,1392,CRH,CORTICOTROPIN RELEASING HORMONE,C0001973,"ALCOHOLIC INTOXICATION, CHRONIC",ALCOHOL USE DISORDERS,DISEASE,F03;C25,MENTAL DISORDERS; SUBSTANCE-RELATED DISORDERS,DOID:150,DISEASE OF MENTAL HEALTH,T048,MENTAL OR BEHAVIORAL DYSFUNCTION,HGNC:2355,ENSG00000147571
123,1393,CRHBP,CORTICOTROPIN RELEASING HORMONE BINDING PROTEIN,C0001973,"ALCOHOLIC INTOXICATION, CHRONIC",ALCOHOL USE DISORDERS,DISEASE,F03;C25,MENTAL DISORDERS; SUBSTANCE-RELATED DISORDERS,DOID:150,DISEASE OF MENTAL HEALTH,T048,MENTAL OR BEHAVIORAL DYSFUNCTION,HGNC:2356,ENSG00000145708
124,1394,CRHR1,CORTICOTROPIN RELEASING HORMONE RECEPTOR 1,C0001973,"ALCOHOLIC INTOXICATION, CHRONIC",ALCOHOL USE DISORDERS,DISEASE,F03;C25,MENTAL DISORDERS; SUBSTANCE-RELATED DISORDERS,DOID:150,DISEASE OF MENTAL HEALTH,T048,MENTAL OR BEHAVIORAL DYSFUNCTION,HGNC:2357,ENSG00000120088
125,1496,CTNNA2,"CATENIN (CADHERIN-ASSOCIATED PROTEIN), ALPHA 2",C0001973,"ALCOHOLIC INTOXICATION, CHRONIC",ALCOHOL USE DISORDERS,DISEASE,F03;C25,MENTAL DISORDERS; SUBSTANCE-RELATED DISORDERS,DOID:150,DISEASE OF MENTAL HEALTH,T048,MENTAL OR BEHAVIORAL DYSFUNCTION,HGNC:2510,ENSG00000066032
126,3576,CXCL8,CHEMOKINE (C-X-C MOTIF) LIGAND 8,C0001973,"ALCOHOLIC INTOXICATION, CHRONIC",ALCOHOL USE DISORDERS,DISEASE,F03;C25,MENTAL DISORDERS; SUBSTANCE-RELATED DISORDERS,DOID:150,DISEASE OF MENTAL HEALTH,T048,MENTAL OR BEHAVIORAL DYSFUNCTION,HGNC:6025,ENSG00000169429
127,1553,CYP2A13,"CYTOCHROME P450, FAMILY 2, SUBFAMILY A, POLYPEPTIDE 13",C0001973,"ALCOHOLIC INTOXICATION, CHRONIC",ALCOHOL USE DISORDERS,DISEASE,F03;C25,MENTAL DISORDERS; SUBSTANCE-RELATED DISORDERS,DOID:150,DISEASE OF MENTAL HEALTH,T048,MENTAL OR BEHAVIORAL DYSFUNCTION,HGNC:2608,ENSG00000197838
128,1555,CYP2B6,"CYTOCHROME P450, FAMILY 2, SUBFAMILY B, POLYPEPTIDE 6",C0001973,"ALCOHOLIC INTOXICATION, CHRONIC",ALCOHOL USE DISORDERS,DISEASE,F03;C25,MENTAL DISORDERS; SUBSTANCE-RELATED DISORDERS,DOID:150,DISEASE OF MENTAL HEALTH,T048,MENTAL OR BEHAVIORAL DYSFUNCTION,HGNC:2615,ENSG00000197408
129,1571,CYP2E1,"CYTOCHROME P450, FAMILY 2, SUBFAMILY E, POLYPEPTIDE 1",C0001973,"ALCOHOLIC INTOXICATION, CHRONIC",ALCOHOL USE DISORDERS,DISEASE,F03;C25,MENTAL DISORDERS; SUBSTANCE-RELATED DISORDERS,DOID:150,DISEASE OF MENTAL HEALTH,T048,MENTAL OR BEHAVIORAL DYSFUNCTION,HGNC:2631,ENSG00000130649
130,54360,CYTL1,CYTOKINE-LIKE 1,C0001973,"ALCOHOLIC INTOXICATION, CHRONIC",ALCOHOL USE DISORDERS,DISEASE,F03;C25,MENTAL DISORDERS; SUBSTANCE-RELATED DISORDERS,DOID:150,DISEASE OF MENTAL HEALTH,T048,MENTAL OR BEHAVIORAL DYSFUNCTION,HGNC:24435,ENSG00000170891
131,1621,DBH,DOPAMINE BETA-HYDROXYLASE (DOPAMINE BETA-MONOOXYGENASE),C0001973,"ALCOHOLIC INTOXICATION, CHRONIC",ALCOHOL USE DISORDERS,DISEASE,F03;C25,MENTAL DISORDERS; SUBSTANCE-RELATED DISORDERS,DOID:150,DISEASE OF MENTAL HEALTH,T048,MENTAL OR BEHAVIORAL DYSFUNCTION,HGNC:2689,ENSG00000123454
132,27123,DKK2,DICKKOPF WNT SIGNALING PATHWAY INHIBITOR 2,C0001973,"ALCOHOLIC INTOXICATION, CHRONIC",ALCOHOL USE DISORDERS,DISEASE,F03;C25,MENTAL DISORDERS; SUBSTANCE-RELATED DISORDERS,DOID:150,DISEASE OF MENTAL HEALTH,T048,MENTAL OR BEHAVIORAL DYSFUNCTION,HGNC:2892,ENSG00000155011
133,1808,DPYSL2,DIHYDROPYRIMIDINASE-LIKE 2,C0001973,"ALCOHOLIC INTOXICATION, CHRONIC",ALCOHOL USE DISORDERS,DISEASE,F03;C25,MENTAL DISORDERS; SUBSTANCE-RELATED DISORDERS,DOID:150,DISEASE OF MENTAL HEALTH,T048,MENTAL OR BEHAVIORAL DYSFUNCTION,HGNC:3014,ENSG00000092964
134,1812,DRD1,DOPAMINE RECEPTOR D1,C0001973,"ALCOHOLIC INTOXICATION, CHRONIC",ALCOHOL USE DISORDERS,DISEASE,F03;C25,MENTAL DISORDERS; SUBSTANCE-RELATED DISORDERS,DOID:150,DISEASE OF MENTAL HEALTH,T048,MENTAL OR BEHAVIORAL DYSFUNCTION,HGNC:3020,ENSG00000184845
135,1813,DRD2,DOPAMINE RECEPTOR D2,C0001973,"ALCOHOLIC INTOXICATION, CHRONIC",ALCOHOL USE DISORDERS,DISEASE,F03;C25,MENTAL DISORDERS; SUBSTANCE-RELATED DISORDERS,DOID:150,DISEASE OF MENTAL HEALTH,T048,MENTAL OR BEHAVIORAL DYSFUNCTION,HGNC:3023,ENSG00000149295
136,1814,DRD3,DOPAMINE RECEPTOR D3,C0001973,"ALCOHOLIC INTOXICATION, CHRONIC",ALCOHOL USE DISORDERS,DISEASE,F03;C25,MENTAL DISORDERS; SUBSTANCE-RELATED DISORDERS,DOID:150,DISEASE OF MENTAL HEALTH,T048,MENTAL OR BEHAVIORAL DYSFUNCTION,HGNC:3024,ENSG00000151577
137,1815,DRD4,DOPAMINE RECEPTOR D4,C0001973,"ALCOHOLIC INTOXICATION, CHRONIC",ALCOHOL USE DISORDERS,DISEASE,F03;C25,MENTAL DISORDERS; SUBSTANCE-RELATED DISORDERS,DOID:150,DISEASE OF MENTAL HEALTH,T048,MENTAL OR BEHAVIORAL DYSFUNCTION,HGNC:3025,ENSG00000069696
138,57453,DSCAML1,DOWN SYNDROME CELL ADHESION MOLECULE LIKE 1,C0001973,"ALCOHOLIC INTOXICATION, CHRONIC",ALCOHOL USE DISORDERS,DISEASE,F03;C25,MENTAL DISORDERS; SUBSTANCE-RELATED DISORDERS,DOID:150,DISEASE OF MENTAL HEALTH,T048,MENTAL OR BEHAVIORAL DYSFUNCTION,HGNC:14656,ENSG00000177103
139,84062,DTNBP1,DYSTROBREVIN BINDING PROTEIN 1,C0001973,"ALCOHOLIC INTOXICATION, CHRONIC",ALCOHOL USE DISORDERS,DISEASE,F03;C25,MENTAL DISORDERS; SUBSTANCE-RELATED DISORDERS,DOID:150,DISEASE OF MENTAL HEALTH,T048,MENTAL OR BEHAVIORAL DYSFUNCTION,HGNC:17328,ENSG00000047579
140,1850,DUSP8,DUAL SPECIFICITY PHOSPHATASE 8,C0001973,"ALCOHOLIC INTOXICATION, CHRONIC",ALCOHOL USE DISORDERS,DISEASE,F03;C25,MENTAL DISORDERS; SUBSTANCE-RELATED DISORDERS,DOID:150,DISEASE OF MENTAL HEALTH,T048,MENTAL OR BEHAVIORAL DYSFUNCTION,HGNC:3074,ENSG00000184545
141,1892,ECHS1,"ENOYL COA HYDRATASE, SHORT CHAIN, 1, MITOCHONDRIAL",C0001973,"ALCOHOLIC INTOXICATION, CHRONIC",ALCOHOL USE DISORDERS,DISEASE,F03;C25,MENTAL DISORDERS; SUBSTANCE-RELATED DISORDERS,DOID:150,DISEASE OF MENTAL HEALTH,T048,MENTAL OR BEHAVIORAL DYSFUNCTION,HGNC:3151,ENSG00000127884
142,1950,EGF,EPIDERMAL GROWTH FACTOR,C0001973,"ALCOHOLIC INTOXICATION, CHRONIC",ALCOHOL USE DISORDERS,DISEASE,F03;C25,MENTAL DISORDERS; SUBSTANCE-RELATED DISORDERS,DOID:150,DISEASE OF MENTAL HEALTH,T048,MENTAL OR BEHAVIORAL DYSFUNCTION,HGNC:3229,ENSG00000138798
143,1956,EGFR,EPIDERMAL GROWTH FACTOR RECEPTOR,C0001973,"ALCOHOLIC INTOXICATION, CHRONIC",ALCOHOL USE DISORDERS,DISEASE,F03;C25,MENTAL DISORDERS; SUBSTANCE-RELATED DISORDERS,DOID:150,DISEASE OF MENTAL HEALTH,T048,MENTAL OR BEHAVIORAL DYSFUNCTION,HGNC:3236,ENSG00000146648
144,2033,EP300,E1A BINDING PROTEIN P300,C0001973,"ALCOHOLIC INTOXICATION, CHRONIC",ALCOHOL USE DISORDERS,DISEASE,F03;C25,MENTAL DISORDERS; SUBSTANCE-RELATED DISORDERS,DOID:150,DISEASE OF MENTAL HEALTH,T048,MENTAL OR BEHAVIORAL DYSFUNCTION,HGNC:3373,ENSG00000100393
145,2046,EPHA8,EPH RECEPTOR A8,C0001973,"ALCOHOLIC INTOXICATION, CHRONIC",ALCOHOL USE DISORDERS,DISEASE,F03;C25,MENTAL DISORDERS; SUBSTANCE-RELATED DISORDERS,DOID:150,DISEASE OF MENTAL HEALTH,T048,MENTAL OR BEHAVIORAL DYSFUNCTION,HGNC:3391,ENSG00000070886
146,2052,EPHX1,"EPOXIDE HYDROLASE 1, MICROSOMAL (XENOBIOTIC)",C0001973,"ALCOHOLIC INTOXICATION, CHRONIC",ALCOHOL USE DISORDERS,DISEASE,F03;C25,MENTAL DISORDERS; SUBSTANCE-RELATED DISORDERS,DOID:150,DISEASE OF MENTAL HEALTH,T048,MENTAL OR BEHAVIORAL DYSFUNCTION,HGNC:3401,ENSG00000143819
147,2169,FABP2,"FATTY ACID BINDING PROTEIN 2, INTESTINAL",C0001973,"ALCOHOLIC INTOXICATION, CHRONIC",ALCOHOL USE DISORDERS,DISEASE,F03;C25,MENTAL DISORDERS; SUBSTANCE-RELATED DISORDERS,DOID:150,DISEASE OF MENTAL HEALTH,T048,MENTAL OR BEHAVIORAL DYSFUNCTION,HGNC:3556,ENSG00000145384
148,2289,FKBP5,FK506 BINDING PROTEIN 5,C0001973,"ALCOHOLIC INTOXICATION, CHRONIC",ALCOHOL USE DISORDERS,DISEASE,F03;C25,MENTAL DISORDERS; SUBSTANCE-RELATED DISORDERS,DOID:150,DISEASE OF MENTAL HEALTH,T048,MENTAL OR BEHAVIORAL DYSFUNCTION,HGNC:3721,ENSG00000096060
149,2348,FOLR1,FOLATE RECEPTOR 1 (ADULT),C0001973,"ALCOHOLIC INTOXICATION, CHRONIC",ALCOHOL USE DISORDERS,DISEASE,F03;C25,MENTAL DISORDERS; SUBSTANCE-RELATED DISORDERS,DOID:150,DISEASE OF MENTAL HEALTH,T048,MENTAL OR BEHAVIORAL DYSFUNCTION,HGNC:3791,ENSG00000110195
150,79068,FTO,FAT MASS AND OBESITY ASSOCIATED,C0001973,"ALCOHOLIC INTOXICATION, CHRONIC",ALCOHOL USE DISORDERS,DISEASE,F03;C25,MENTAL DISORDERS; SUBSTANCE-RELATED DISORDERS,DOID:150,DISEASE OF MENTAL HEALTH,T048,MENTAL OR BEHAVIORAL DYSFUNCTION,HGNC:24678,ENSG00000140718
151,2534,FYN,"FYN PROTO-ONCOGENE, SRC FAMILY TYROSINE KINASE",C0001973,"ALCOHOLIC INTOXICATION, CHRONIC",ALCOHOL USE DISORDERS,DISEASE,F03;C25,MENTAL DISORDERS; SUBSTANCE-RELATED DISORDERS,DOID:150,DISEASE OF MENTAL HEALTH,T048,MENTAL OR BEHAVIORAL DYSFUNCTION,HGNC:4037,ENSG00000010810
152,2550,GABBR1,"GAMMA-AMINOBUTYRIC ACID (GABA) B RECEPTOR, 1",C0001973,"ALCOHOLIC INTOXICATION, CHRONIC",ALCOHOL USE DISORDERS,DISEASE,F03;C25,MENTAL DISORDERS; SUBSTANCE-RELATED DISORDERS,DOID:150,DISEASE OF MENTAL HEALTH,T048,MENTAL OR BEHAVIORAL DYSFUNCTION,HGNC:4070,ENSG00000204681
153,2554,GABRA1,"GAMMA-AMINOBUTYRIC ACID (GABA) A RECEPTOR, ALPHA 1",C0001973,"ALCOHOLIC INTOXICATION, CHRONIC",ALCOHOL USE DISORDERS,DISEASE,F03;C25,MENTAL DISORDERS; SUBSTANCE-RELATED DISORDERS,DOID:150,DISEASE OF MENTAL HEALTH,T048,MENTAL OR BEHAVIORAL DYSFUNCTION,HGNC:4075,ENSG00000022355
154,2555,GABRA2,"GAMMA-AMINOBUTYRIC ACID (GABA) A RECEPTOR, ALPHA 2",C0001973,"ALCOHOLIC INTOXICATION, CHRONIC",ALCOHOL USE DISORDERS,DISEASE,F03;C25,MENTAL DISORDERS; SUBSTANCE-RELATED DISORDERS,DOID:150,DISEASE OF MENTAL HEALTH,T048,MENTAL OR BEHAVIORAL DYSFUNCTION,HGNC:4076,ENSG00000151834
155,2558,GABRA5,"GAMMA-AMINOBUTYRIC ACID (GABA) A RECEPTOR, ALPHA 5",C0001973,"ALCOHOLIC INTOXICATION, CHRONIC",ALCOHOL USE DISORDERS,DISEASE,F03;C25,MENTAL DISORDERS; SUBSTANCE-RELATED DISORDERS,DOID:150,DISEASE OF MENTAL HEALTH,T048,MENTAL OR BEHAVIORAL DYSFUNCTION,HGNC:4079,ENSG00000186297
156,2559,GABRA6,"GAMMA-AMINOBUTYRIC ACID (GABA) A RECEPTOR, ALPHA 6",C0001973,"ALCOHOLIC INTOXICATION, CHRONIC",ALCOHOL USE DISORDERS,DISEASE,F03;C25,MENTAL DISORDERS; SUBSTANCE-RELATED DISORDERS,DOID:150,DISEASE OF MENTAL HEALTH,T048,MENTAL OR BEHAVIORAL DYSFUNCTION,HGNC:4080,ENSG00000145863
157,2560,GABRB1,"GAMMA-AMINOBUTYRIC ACID (GABA) A RECEPTOR, BETA 1",C0001973,"ALCOHOLIC INTOXICATION, CHRONIC",ALCOHOL USE DISORDERS,DISEASE,F03;C25,MENTAL DISORDERS; SUBSTANCE-RELATED DISORDERS,DOID:150,DISEASE OF MENTAL HEALTH,T048,MENTAL OR BEHAVIORAL DYSFUNCTION,HGNC:4081,ENSG00000163288
158,2561,GABRB2,"GAMMA-AMINOBUTYRIC ACID (GABA) A RECEPTOR, BETA 2",C0001973,"ALCOHOLIC INTOXICATION, CHRONIC",ALCOHOL USE DISORDERS,DISEASE,F03;C25,MENTAL DISORDERS; SUBSTANCE-RELATED DISORDERS,DOID:150,DISEASE OF MENTAL HEALTH,T048,MENTAL OR BEHAVIORAL DYSFUNCTION,HGNC:4082,ENSG00000145864
159,2562,GABRB3,"GAMMA-AMINOBUTYRIC ACID (GABA) A RECEPTOR, BETA 3",C0001973,"ALCOHOLIC INTOXICATION, CHRONIC",ALCOHOL USE DISORDERS,DISEASE,F03;C25,MENTAL DISORDERS; SUBSTANCE-RELATED DISORDERS,DOID:150,DISEASE OF MENTAL HEALTH,T048,MENTAL OR BEHAVIORAL DYSFUNCTION,HGNC:4083,ENSG00000166206
160,2565,GABRG1,"GAMMA-AMINOBUTYRIC ACID (GABA) A RECEPTOR, GAMMA 1",C0001973,"ALCOHOLIC INTOXICATION, CHRONIC",ALCOHOL USE DISORDERS,DISEASE,F03;C25,MENTAL DISORDERS; SUBSTANCE-RELATED DISORDERS,DOID:150,DISEASE OF MENTAL HEALTH,T048,MENTAL OR BEHAVIORAL DYSFUNCTION,HGNC:4086,ENSG00000163285
161,2566,GABRG2,"GAMMA-AMINOBUTYRIC ACID (GABA) A RECEPTOR, GAMMA 2",C0001973,"ALCOHOLIC INTOXICATION, CHRONIC",ALCOHOL USE DISORDERS,DISEASE,F03;C25,MENTAL DISORDERS; SUBSTANCE-RELATED DISORDERS,DOID:150,DISEASE OF MENTAL HEALTH,T048,MENTAL OR BEHAVIORAL DYSFUNCTION,HGNC:4087,ENSG00000113327
162,2567,GABRG3,"GAMMA-AMINOBUTYRIC ACID (GABA) A RECEPTOR, GAMMA 3",C0001973,"ALCOHOLIC INTOXICATION, CHRONIC",ALCOHOL USE DISORDERS,DISEASE,F03;C25,MENTAL DISORDERS; SUBSTANCE-RELATED DISORDERS,DOID:150,DISEASE OF MENTAL HEALTH,T048,MENTAL OR BEHAVIORAL DYSFUNCTION,HGNC:4088,ENSG00000182256
163,2569,GABRR1,"GAMMA-AMINOBUTYRIC ACID (GABA) A RECEPTOR, RHO 1",C0001973,"ALCOHOLIC INTOXICATION, CHRONIC",ALCOHOL USE DISORDERS,DISEASE,F03;C25,MENTAL DISORDERS; SUBSTANCE-RELATED DISORDERS,DOID:150,DISEASE OF MENTAL HEALTH,T048,MENTAL OR BEHAVIORAL DYSFUNCTION,HGNC:4090,ENSG00000146276
164,2570,GABRR2,"GAMMA-AMINOBUTYRIC ACID (GABA) A RECEPTOR, RHO 2",C0001973,"ALCOHOLIC INTOXICATION, CHRONIC",ALCOHOL USE DISORDERS,DISEASE,F03;C25,MENTAL DISORDERS; SUBSTANCE-RELATED DISORDERS,DOID:150,DISEASE OF MENTAL HEALTH,T048,MENTAL OR BEHAVIORAL DYSFUNCTION,HGNC:4091,ENSG00000111886
165,2571,GAD1,"GLUTAMATE DECARBOXYLASE 1 (BRAIN, 67KDA)",C0001973,"ALCOHOLIC INTOXICATION, CHRONIC",ALCOHOL USE DISORDERS,DISEASE,F03;C25,MENTAL DISORDERS; SUBSTANCE-RELATED DISORDERS,DOID:150,DISEASE OF MENTAL HEALTH,T048,MENTAL OR BEHAVIORAL DYSFUNCTION,HGNC:4092,ENSG00000128683
166,2572,GAD2,"GLUTAMATE DECARBOXYLASE 2 (PANCREATIC ISLETS AND BRAIN, 65KDA)",C0001973,"ALCOHOLIC INTOXICATION, CHRONIC",ALCOHOL USE DISORDERS,DISEASE,F03;C25,MENTAL DISORDERS; SUBSTANCE-RELATED DISORDERS,DOID:150,DISEASE OF MENTAL HEALTH,T048,MENTAL OR BEHAVIORAL DYSFUNCTION,HGNC:4093,ENSG00000136750
167,51083,GAL,GALANIN/GMAP PREPROPEPTIDE,C0001973,"ALCOHOLIC INTOXICATION, CHRONIC",ALCOHOL USE DISORDERS,DISEASE,F03;C25,MENTAL DISORDERS; SUBSTANCE-RELATED DISORDERS,DOID:150,DISEASE OF MENTAL HEALTH,T048,MENTAL OR BEHAVIORAL DYSFUNCTION,HGNC:4114,ENSG00000069482
168,2587,GALR1,GALANIN RECEPTOR 1,C0001973,"ALCOHOLIC INTOXICATION, CHRONIC",ALCOHOL USE DISORDERS,DISEASE,F03;C25,MENTAL DISORDERS; SUBSTANCE-RELATED DISORDERS,DOID:150,DISEASE OF MENTAL HEALTH,T048,MENTAL OR BEHAVIORAL DYSFUNCTION,HGNC:4132,ENSG00000166573
169,8811,GALR2,GALANIN RECEPTOR 2,C0001973,"ALCOHOLIC INTOXICATION, CHRONIC",ALCOHOL USE DISORDERS,DISEASE,F03;C25,MENTAL DISORDERS; SUBSTANCE-RELATED DISORDERS,DOID:150,DISEASE OF MENTAL HEALTH,T048,MENTAL OR BEHAVIORAL DYSFUNCTION,HGNC:4133,ENSG00000182687
170,8484,GALR3,GALANIN RECEPTOR 3,C0001973,"ALCOHOLIC INTOXICATION, CHRONIC",ALCOHOL USE DISORDERS,DISEASE,F03;C25,MENTAL DISORDERS; SUBSTANCE-RELATED DISORDERS,DOID:150,DISEASE OF MENTAL HEALTH,T048,MENTAL OR BEHAVIORAL DYSFUNCTION,HGNC:4134,ENSG00000128310
171,2596,GAP43,GROWTH ASSOCIATED PROTEIN 43,C0001973,"ALCOHOLIC INTOXICATION, CHRONIC",ALCOHOL USE DISORDERS,DISEASE,F03;C25,MENTAL DISORDERS; SUBSTANCE-RELATED DISORDERS,DOID:150,DISEASE OF MENTAL HEALTH,T048,MENTAL OR BEHAVIORAL DYSFUNCTION,HGNC:4140,ENSG00000172020
172,2597,GAPDH,GLYCERALDEHYDE-3-PHOSPHATE DEHYDROGENASE,C0001973,"ALCOHOLIC INTOXICATION, CHRONIC",ALCOHOL USE DISORDERS,DISEASE,F03;C25,MENTAL DISORDERS; SUBSTANCE-RELATED DISORDERS,DOID:150,DISEASE OF MENTAL HEALTH,T048,MENTAL OR BEHAVIORAL DYSFUNCTION,HGNC:4141,ENSG00000111640
173,50628,GEMIN4,GEM (NUCLEAR ORGANELLE) ASSOCIATED PROTEIN 4,C0001973,"ALCOHOLIC INTOXICATION, CHRONIC",ALCOHOL USE DISORDERS,DISEASE,F03;C25,MENTAL DISORDERS; SUBSTANCE-RELATED DISORDERS,DOID:150,DISEASE OF MENTAL HEALTH,T048,MENTAL OR BEHAVIORAL DYSFUNCTION,HGNC:15717,ENSG00000179409
174,2670,GFAP,GLIAL FIBRILLARY ACIDIC PROTEIN,C0001973,"ALCOHOLIC INTOXICATION, CHRONIC",ALCOHOL USE DISORDERS,DISEASE,F03;C25,MENTAL DISORDERS; SUBSTANCE-RELATED DISORDERS,DOID:150,DISEASE OF MENTAL HEALTH,T048,MENTAL OR BEHAVIORAL DYSFUNCTION,HGNC:4235,ENSG00000131095
175,8836,GGH,"GAMMA-GLUTAMYL HYDROLASE (CONJUGASE, FOLYLPOLYGAMMAGLUTAMYL HYDROLASE)",C0001973,"ALCOHOLIC INTOXICATION, CHRONIC",ALCOHOL USE DISORDERS,DISEASE,F03;C25,MENTAL DISORDERS; SUBSTANCE-RELATED DISORDERS,DOID:150,DISEASE OF MENTAL HEALTH,T048,MENTAL OR BEHAVIORAL DYSFUNCTION,HGNC:4248,ENSG00000137563
176,2688,GH1,GROWTH HORMONE 1,C0001973,"ALCOHOLIC INTOXICATION, CHRONIC",ALCOHOL USE DISORDERS,DISEASE,F03;C25,MENTAL DISORDERS; SUBSTANCE-RELATED DISORDERS,DOID:150,DISEASE OF MENTAL HEALTH,T048,MENTAL OR BEHAVIORAL DYSFUNCTION,HGNC:4261,ENSG00000259384
